id,age,year,wrkstat,hrs1,marital,degree,sphrs1,postlife,sex,SIBS,agekdbrn,othlang,born,neisafe,hsbio,hschem,tspac,nextgen,grass,hrlax,colsci,fmi,numpets,trust,tvhours,sop,ssi,sphrs2,educ,moos,faos,realrinc,wordsum,rhs,Male,pres
551,65.0,2018,working parttime,5.0,1.0,bachelor,,yes,1,4.0,32.0,no,yes,very safe,yes,yes,,strongly agree,,8.0,yes,30645.0,,,2.0,64.0,82.0,40.0,16.0,,38.0,9647.0,10.0,,male,67.0
239,65.0,2018,temp not working,,1.0,graduate,,yes,1,3.0,29.0,no,yes,very safe,,,,,legal,8.0,,72640.0,3.0,can trust,4.0,61.0,80.0,40.0,18.0,,47.0,37455.0,8.0,,male,61.0
801,65.0,2018,temp not working,,1.0,lt high school,,,1,2.0,21.0,yes,no,somewhat unsafe,,,,,not legal,,,10782.0,1.0,can't be too careful,,,,,3.0,,,10782.0,,,male,36.0
1496,65.0,2018,temp not working,,1.0,junior college,,yes,2,10.0,25.0,no,yes,very safe,yes,no,about right,agree,,4.0,yes,20430.0,,,2.0,25.0,23.0,,14.0,35.0,32.0,908.0,8.0,good,female,51.0
287,65.0,2018,"unempl, laid off",,3.0,bachelor,,yes,2,8.0,29.0,yes,yes,very safe,,,,,legal,,,72640.0,0.0,can trust,,,,,18.0,48.0,46.0,63560.0,,,female,53.0
117,65.0,2018,retired,,1.0,lt high school,,yes,1,1.0,20.0,no,yes,very safe,,,,,legal,,,37455.0,0.0,can't be too careful,4.0,48.0,24.0,,8.0,25.0,,,3.0,,male,50.0
421,65.0,2018,retired,,1.0,junior college,,no,1,5.0,23.0,no,yes,somewhat safe,yes,yes,,agree,legal,,no,10782.0,,can't be too careful,4.0,28.0,20.0,,13.0,32.0,,,5.0,,male,48.0
457,65.0,2018,retired,,4.0,bachelor,,yes,1,3.0,21.0,no,yes,somewhat safe,,,,,legal,,,24970.0,1.0,can't be too careful,,,,,19.0,62.0,61.0,,,,male,58.0
994,65.0,2018,retired,,1.0,high school,50.0,no,1,2.0,25.0,no,yes,very safe,,,,,legal,,,24970.0,1.0,can't be too careful,3.0,,,,13.0,31.0,46.0,,7.0,,male,39.0
1109,65.0,2018,retired,,3.0,bachelor,,,1,1.0,25.0,yes,yes,very safe,no,no,,disagree,,,yes,14755.0,,,3.0,,,,18.0,24.0,62.0,,6.0,,male,35.0
1178,65.0,2018,retired,,2.0,high school,,yes,2,3.0,30.0,no,yes,somewhat safe,yes,yes,,strongly agree,,,no,30645.0,,,3.0,,,,12.0,,62.0,,9.0,,female,48.0
1421,65.0,2018,retired,,1.0,high school,21.0,,1,6.0,24.0,no,yes,very safe,yes,yes,,agree,,,no,54480.0,,,5.0,31.0,39.0,,14.0,38.0,48.0,,6.0,,male,49.0
1684,65.0,2018,retired,,1.0,high school,,no,2,11.0,18.0,no,yes,very safe,,,too much,,not legal,,,,0.0,,,39.0,67.0,,12.0,64.0,32.0,,,good,female,26.0
1740,65.0,2018,retired,,3.0,high school,,no,1,6.0,,no,yes,very safe,,,about right,,not legal,,,908.0,1.0,can trust,,,,,12.0,,24.0,,,fair,male,22.0
1762,65.0,2018,retired,,1.0,high school,,yes,2,6.0,21.0,no,yes,very safe,,,about right,,legal,,,37455.0,4.0,can't be too careful,,49.0,45.0,,14.0,33.0,,,,excellent,female,34.0
2089,65.0,2018,retired,,1.0,lt high school,,yes,1,3.0,,no,yes,somewhat safe,,,,agree,,,no,8512.0,,,8.0,64.0,84.0,,8.0,,36.0,,3.0,,male,49.0
2335,65.0,2018,retired,,2.0,graduate,,yes,2,1.0,33.0,no,yes,very safe,,,,,not legal,,,17025.0,2.0,can trust,,,,,18.0,45.0,33.0,,,,female,61.0
2222,65.0,2018,school,,,bachelor,,,1,3.0,31.0,yes,yes,very safe,,,,,legal,,,6242.0,0.0,can trust,,,,,19.0,39.0,46.0,,,,male,59.0
507,66.0,2018,working fulltime,50.0,1.0,graduate,40.0,yes,1,1.0,40.0,no,yes,very safe,,,,,not legal,0.0,,63560.0,2.0,can't be too careful,2.0,48.0,57.0,,17.0,61.0,74.0,30645.0,9.0,,male,44.0
559,66.0,2018,working fulltime,50.0,1.0,bachelor,40.0,yes,1,6.0,35.0,no,yes,very safe,,,,,legal,5.0,,63560.0,0.0,can trust,2.0,60.0,83.0,,17.0,39.0,53.0,24970.0,9.0,,male,60.0
1803,66.0,2018,working fulltime,40.0,1.0,bachelor,40.0,yes,1,6.0,27.0,no,yes,very safe,yes,no,,disagree,,4.0,yes,54480.0,,,2.0,54.0,62.0,,16.0,,46.0,37455.0,8.0,,male,64.0
588,66.0,2018,working fulltime,32.0,2.0,junior college,,yes,2,10.0,36.0,no,yes,very safe,yes,yes,too much,strongly agree,legal,4.0,yes,12485.0,,can't be too careful,5.0,,,,15.0,25.0,,12485.0,5.0,good,female,46.0
1913,66.0,2018,working fulltime,30.0,3.0,high school,,no,2,2.0,,no,yes,somewhat unsafe,yes,no,too little,agree,legal,3.0,yes,24970.0,,can't be too careful,2.0,40.0,38.0,,14.0,31.0,58.0,20430.0,8.0,poor,female,51.0
2049,66.0,2018,working parttime,24.0,1.0,high school,,yes,1,8.0,24.0,yes,yes,somewhat safe,yes,yes,too much,agree,,4.0,no,30645.0,,,3.0,46.0,52.0,,12.0,28.0,42.0,2497.0,5.0,,male,26.0
2082,66.0,2018,working parttime,21.0,1.0,junior college,24.0,yes,2,2.0,27.0,yes,yes,very safe,yes,yes,about right,strongly agree,legal,5.0,no,24970.0,,can trust,2.0,36.0,34.0,,14.0,47.0,46.0,6242.0,10.0,excellent,female,
250,66.0,2018,retired,,1.0,high school,,no,1,1.0,,yes,yes,very safe,yes,yes,,strongly agree,,,no,119879.0,,,3.0,64.0,82.0,,12.0,,60.0,,10.0,,male,69.0
471,66.0,2018,retired,,3.0,graduate,,,2,1.0,29.0,no,yes,very safe,yes,yes,,agree,,,no,17025.0,,,0.0,,,,18.0,,62.0,,10.0,,female,48.0
494,66.0,2018,retired,,1.0,graduate,45.0,,1,2.0,30.0,yes,yes,very safe,,,,,not legal,,,119879.0,0.0,can trust,,48.0,70.0,,20.0,,72.0,,,,male,53.0
498,66.0,2018,retired,,4.0,lt high school,,no,2,9.0,18.0,yes,yes,somewhat safe,,,,,not legal,,,1589.0,7.0,can't be too careful,,,,,6.0,21.0,,,,,female,25.0
568,66.0,2018,retired,,3.0,graduate,,,1,3.0,34.0,yes,yes,somewhat safe,yes,no,,agree,,,yes,30645.0,,,0.0,45.0,38.0,,20.0,,34.0,,8.0,,male,69.0
920,66.0,2018,retired,,1.0,high school,50.0,yes,2,2.0,29.0,no,yes,somewhat safe,,,,,legal,,,17025.0,2.0,can't be too careful,4.0,51.0,78.0,,12.0,37.0,39.0,,8.0,,female,43.0
1055,66.0,2018,retired,,1.0,high school,,no,2,2.0,25.0,no,yes,very safe,,,too much,,legal,,,17025.0,1.0,can't be too careful,,35.0,32.0,,12.0,16.0,,,,good,female,39.0
1056,66.0,2018,retired,,3.0,high school,,yes,1,6.0,19.0,no,yes,somewhat safe,yes,no,too much,strongly disagree,,,no,5107.0,,,3.0,,,,13.0,,49.0,,2.0,fair,male,26.0
1120,66.0,2018,retired,,3.0,high school,,yes,2,3.0,19.0,no,yes,very safe,,,too little,,legal,,,5107.0,0.0,can't be too careful,,,,,12.0,31.0,28.0,,,fair,female,47.0
1192,66.0,2018,retired,,3.0,high school,,yes,1,1.0,25.0,no,yes,very safe,,,,,legal,,,54480.0,1.0,can trust,5.0,31.0,39.0,,12.0,,36.0,,7.0,,male,35.0
1430,66.0,2018,retired,,3.0,bachelor,,yes,1,0.0,30.0,no,yes,very safe,yes,yes,,agree,,,yes,17025.0,,,2.0,,,,16.0,55.0,31.0,,6.0,,male,60.0
1502,66.0,2018,retired,,1.0,high school,,yes,2,4.0,17.0,no,yes,very safe,no,no,about right,strongly agree,,,no,54480.0,,,2.0,50.0,57.0,,12.0,48.0,46.0,,6.0,fair,female,48.0
1636,66.0,2018,retired,,3.0,high school,,yes,2,1.0,18.0,no,yes,very safe,,,,,legal,,,24970.0,0.0,can trust,,,,,14.0,55.0,72.0,,,,female,48.0
1823,66.0,2018,retired,,1.0,junior college,,,1,1.0,,no,yes,very safe,yes,yes,about right,agree,,,no,9647.0,,,5.0,38.0,43.0,,14.0,,46.0,,3.0,,male,53.0
1934,66.0,2018,retired,,3.0,graduate,,yes,2,9.0,29.0,yes,yes,somewhat safe,yes,yes,about right,agree,legal,,yes,17025.0,,can trust,0.0,,,,20.0,36.0,,,10.0,good,female,74.0
1951,66.0,2018,retired,,3.0,high school,,yes,2,6.0,21.0,yes,yes,somewhat safe,,,,,legal,,,5107.0,0.0,can trust,,,,,15.0,45.0,38.0,,,,female,69.0
1990,66.0,2018,retired,,3.0,high school,,no,2,5.0,23.0,no,yes,very unsafe,,,,,,,,24970.0,1.0,can't be too careful,5.0,,,,12.0,24.0,38.0,8512.0,6.0,,female,48.0
2022,66.0,2018,retired,,1.0,junior college,,no,2,7.0,,no,yes,very safe,yes,yes,too much,agree,,,yes,37455.0,,,1.0,36.0,37.0,,15.0,,46.0,,6.0,excellent,female,46.0
2076,66.0,2018,retired,,2.0,high school,,yes,2,6.0,22.0,no,yes,very safe,,,about right,,not legal,,,14755.0,0.0,can't be too careful,,,,,12.0,28.0,45.0,14755.0,,excellent,female,31.0
2118,66.0,2018,retired,,3.0,high school,,yes,2,4.0,19.0,no,yes,very safe,,,,,not legal,,,,1.0,depends,3.0,,,,14.0,32.0,49.0,,5.0,,female,53.0
2244,66.0,2018,retired,,3.0,high school,,yes,1,13.0,19.0,no,yes,somewhat safe,yes,no,too much,disagree,,,no,,,,0.0,,,,12.0,,40.0,,,fair,male,33.0
2251,66.0,2018,retired,,1.0,high school,,yes,1,2.0,24.0,no,yes,very safe,,,too much,,not legal,,,24970.0,2.0,can trust,,53.0,69.0,,12.0,64.0,43.0,,,good,male,28.0
2304,66.0,2018,retired,,3.0,lt high school,,yes,1,7.0,22.0,no,yes,somewhat safe,,,,,not legal,,,4086.0,1.0,can't be too careful,7.0,,,,6.0,,46.0,227.0,1.0,,male,27.0
908,66.0,2018,keeping house,,5.0,high school,,no,2,16.0,,no,yes,very unsafe,yes,yes,,,,,no,,,,6.0,,,,12.0,55.0,,,1.0,,female,21.0
1743,66.0,2018,keeping house,,2.0,lt high school,,,2,6.0,17.0,no,yes,somewhat safe,,no,,disagree,,,no,227.0,,,,,,,11.0,35.0,38.0,,2.0,,female,32.0
2148,66.0,2018,keeping house,,1.0,high school,,yes,2,2.0,21.0,no,yes,very safe,yes,no,,agree,,,no,30645.0,,,8.0,35.0,32.0,,12.0,,46.0,,5.0,good,female,25.0
2283,66.0,2018,keeping house,,3.0,high school,,yes,2,7.0,36.0,no,yes,somewhat safe,,,,,not legal,,,5107.0,1.0,can't be too careful,5.0,,,,11.0,32.0,,,8.0,,female,32.0
2328,66.0,2018,keeping house,,5.0,bachelor,,no,1,2.0,,no,yes,very safe,,,,,legal,,,908.0,3.0,can trust,2.0,,,,16.0,,72.0,908.0,8.0,,male,36.0
1819,66.0,2018,other,,3.0,high school,,no,1,3.0,28.0,no,yes,somewhat safe,yes,yes,,strongly agree,,,yes,7377.0,,,10.0,,,,14.0,47.0,35.0,,8.0,,male,38.0
569,67.0,2018,working fulltime,50.0,1.0,bachelor,24.0,no,1,6.0,29.0,no,yes,very safe,,,,,legal,4.0,,119879.0,2.0,can't be too careful,2.0,42.0,39.0,,16.0,50.0,45.0,72640.0,9.0,,male,45.0
1165,67.0,2018,working fulltime,50.0,1.0,bachelor,,yes,1,3.0,24.0,yes,yes,very safe,,,,,legal,4.0,,54480.0,0.0,can trust,,46.0,61.0,,16.0,47.0,,54480.0,,,male,43.0
1312,67.0,2018,working parttime,42.0,5.0,lt high school,,yes,2,8.0,35.0,no,yes,somewhat safe,,,,disagree,,3.0,no,8512.0,,,2.0,,,,8.0,,39.0,6242.0,2.0,,female,38.0
865,67.0,2018,working parttime,28.0,1.0,high school,10.0,yes,1,9.0,18.0,yes,no,somewhat safe,,,,,not legal,3.0,,20430.0,0.0,can't be too careful,2.0,24.0,20.0,,12.0,28.0,,20430.0,5.0,,male,33.0
108,67.0,2018,temp not working,,5.0,high school,,yes,2,3.0,,no,yes,very safe,,,,,legal,4.0,,,0.0,can't be too careful,5.0,,,,12.0,,50.0,,6.0,,female,46.0
1493,67.0,2018,"unempl, laid off",,3.0,bachelor,,yes,2,0.0,30.0,no,yes,very safe,yes,yes,too little,strongly agree,,,yes,5107.0,,,8.0,,,,16.0,,72.0,,6.0,poor,female,61.0
6,67.0,2018,retired,,2.0,bachelor,,yes,2,1.0,27.0,no,yes,very safe,yes,yes,,strongly agree,,,yes,,,,10.0,,,,16.0,33.0,45.0,,9.0,,female,53.0
50,67.0,2018,retired,,3.0,bachelor,,yes,2,2.0,40.0,no,yes,very safe,yes,yes,,agree,,,yes,45400.0,,,2.0,,,,16.0,51.0,,,6.0,,female,48.0
275,67.0,2018,retired,,5.0,bachelor,,yes,2,2.0,,yes,yes,very safe,,,,,not legal,,,37455.0,0.0,can't be too careful,,,,,16.0,,53.0,24970.0,,,female,55.0
286,67.0,2018,retired,,1.0,high school,,yes,2,4.0,21.0,no,yes,very safe,,,,,legal,,,54480.0,2.0,can trust,3.0,54.0,73.0,,12.0,,59.0,,5.0,,female,49.0
348,67.0,2018,retired,,2.0,high school,,yes,2,3.0,18.0,yes,yes,very safe,yes,yes,,strongly agree,,,no,7377.0,,,6.0,,,,12.0,24.0,21.0,,10.0,,female,47.0
374,67.0,2018,retired,,1.0,junior college,,no,2,5.0,25.0,no,yes,very safe,yes,yes,too little,strongly disagree,legal,,yes,,,can't be too careful,5.0,40.0,45.0,,15.0,48.0,37.0,,6.0,fair,female,51.0
932,67.0,2018,retired,,1.0,graduate,,yes,1,3.0,25.0,no,yes,very safe,,,,,legal,,,45400.0,0.0,can trust,,49.0,56.0,,18.0,24.0,35.0,,,,male,61.0
936,67.0,2018,retired,,1.0,bachelor,,yes,1,2.0,37.0,no,yes,very safe,,,,,legal,,,37455.0,4.0,can trust,,37.0,57.0,,16.0,64.0,,,,,male,62.0
1306,67.0,2018,retired,,5.0,graduate,,yes,2,2.0,,yes,yes,somewhat safe,yes,yes,,agree,,,yes,24970.0,,,2.0,,,,18.0,61.0,51.0,,9.0,,female,64.0
1450,67.0,2018,retired,,3.0,high school,,yes,1,1.0,13.0,yes,yes,very safe,,,,,legal,,,9647.0,0.0,can't be too careful,5.0,,,,12.0,33.0,,,4.0,,male,35.0
1530,67.0,2018,retired,,3.0,high school,,yes,2,3.0,25.0,no,yes,somewhat safe,yes,no,too little,strongly agree,,,no,6242.0,,,1.0,,,,13.0,36.0,32.0,,4.0,fair,female,60.0
1764,67.0,2018,retired,,2.0,high school,,yes,2,1.0,27.0,no,yes,somewhat safe,,,,,legal,,,24970.0,5.0,can trust,,,,,14.0,,38.0,24970.0,,,female,47.0
1793,67.0,2018,retired,,1.0,high school,,yes,1,4.0,21.0,no,yes,somewhat safe,,,,,legal,,,30645.0,0.0,can trust,,47.0,38.0,,12.0,,24.0,,,,male,45.0
1877,67.0,2018,retired,,5.0,high school,,yes,2,7.0,20.0,no,yes,somewhat safe,yes,no,,strongly agree,,,no,6242.0,,,24.0,,,,12.0,25.0,44.0,,3.0,,female,36.0
1968,67.0,2018,retired,,3.0,high school,,yes,2,6.0,,no,yes,very safe,yes,no,,strongly agree,,,no,9647.0,,,6.0,,,,13.0,24.0,46.0,,6.0,,female,47.0
1996,67.0,2018,retired,,1.0,junior college,,no,2,1.0,33.0,no,yes,very safe,yes,no,about right,agree,legal,,yes,45400.0,,depends,3.0,51.0,52.0,,14.0,47.0,55.0,,9.0,good,female,47.0
2259,67.0,2018,retired,,4.0,lt high school,,yes,1,12.0,20.0,no,yes,somewhat safe,,,,,not legal,,,227.0,0.0,can't be too careful,,,,,10.0,25.0,46.0,,,,male,27.0
2321,67.0,2018,retired,,3.0,high school,,yes,1,10.0,30.0,no,yes,somewhat safe,yes,no,too much,agree,,,no,20430.0,,,4.0,,,,12.0,,45.0,,5.0,good,male,25.0
2346,67.0,2018,retired,,1.0,high school,,,2,3.0,22.0,no,yes,very safe,,,,,legal,,,45400.0,0.0,can trust,,,,,12.0,45.0,53.0,1589.0,,,female,40.0
366,67.0,2018,keeping house,,3.0,lt high school,,yes,2,9.0,20.0,no,yes,very safe,,,too much,,not legal,,,,0.0,depends,,,,,6.0,32.0,40.0,,,good,female,37.0
1856,67.0,2018,keeping house,,1.0,high school,40.0,yes,2,1.0,22.0,no,yes,very safe,,,too little,,,,,119879.0,2.0,can trust,,70.0,91.0,,13.0,74.0,66.0,,,excellent,female,60.0
127,68.0,2018,working fulltime,40.0,1.0,graduate,,yes,2,2.0,39.0,yes,yes,very safe,yes,no,,strongly agree,,2.0,yes,37455.0,,,2.0,55.0,71.0,,20.0,42.0,,37455.0,8.0,,female,71.0
890,68.0,2018,working fulltime,40.0,2.0,bachelor,,yes,2,4.0,31.0,no,yes,very safe,,,,,legal,6.0,,14755.0,0.0,can't be too careful,4.0,,,,16.0,61.0,,10782.0,4.0,,female,45.0
27,68.0,2018,working fulltime,33.0,3.0,high school,,yes,2,1.0,22.0,no,yes,very safe,yes,no,too much,agree,,4.0,no,17025.0,,,2.0,,,,12.0,39.0,32.0,17025.0,10.0,,female,38.0
1393,68.0,2018,working parttime,32.0,1.0,lt high school,,yes,1,4.0,22.0,no,yes,very safe,,,,,not legal,5.0,,24970.0,1.0,depends,,61.0,80.0,,11.0,50.0,53.0,9647.0,,,male,43.0
2320,68.0,2018,working parttime,30.0,1.0,high school,,no,1,7.0,23.0,no,yes,somewhat safe,,,,,legal,0.0,,,1.0,can't be too careful,4.0,32.0,13.0,,10.0,33.0,28.0,,6.0,,male,25.0
665,68.0,2018,working fulltime,20.0,1.0,bachelor,40.0,yes,1,4.0,28.0,no,yes,somewhat safe,yes,yes,,strongly agree,,6.0,yes,30645.0,,,1.0,47.0,57.0,,16.0,47.0,45.0,17025.0,7.0,,male,66.0
1289,68.0,2018,working parttime,20.0,3.0,junior college,,yes,2,4.0,30.0,yes,yes,very safe,,,too much,,legal,12.0,,119879.0,1.0,can trust,,,,,14.0,,31.0,,,excellent,female,50.0
2279,68.0,2018,working parttime,16.0,5.0,graduate,,yes,2,4.0,,no,yes,somewhat safe,,,too little,,not legal,8.0,,10782.0,1.0,can trust,,,,,17.0,47.0,45.0,6242.0,,good,female,38.0
1189,68.0,2018,working parttime,10.0,1.0,high school,20.0,yes,2,3.0,21.0,no,yes,very safe,yes,no,about right,agree,,6.0,no,37455.0,,can't be too careful,1.0,37.0,18.0,,12.0,31.0,27.0,14755.0,6.0,good,female,32.0
511,68.0,2018,working parttime,2.0,2.0,graduate,,yes,2,1.0,,yes,no,very safe,,,about right,,not legal,4.0,,30645.0,0.0,can't be too careful,,,,,18.0,,46.0,20430.0,,good,female,63.0
203,68.0,2018,retired,,1.0,bachelor,,yes,2,1.0,25.0,no,yes,very safe,,,too little,,legal,,,54480.0,0.0,can trust,,73.0,86.0,,16.0,45.0,31.0,,,good,female,45.0
354,68.0,2018,retired,,1.0,graduate,,no,1,1.0,29.0,yes,no,very safe,yes,yes,,strongly agree,,,yes,54480.0,,,5.0,74.0,84.0,,16.0,64.0,80.0,54480.0,5.0,,male,60.0
376,68.0,2018,retired,,1.0,junior college,40.0,no,2,3.0,,no,yes,very safe,,,,,legal,,,45400.0,1.0,can trust,,42.0,31.0,,14.0,,24.0,24970.0,,,female,53.0
521,68.0,2018,retired,,1.0,bachelor,6.0,yes,1,3.0,34.0,no,yes,very safe,,,,,not legal,,,37455.0,2.0,can trust,,24.0,20.0,,18.0,,40.0,,,,male,70.0
595,68.0,2018,retired,,2.0,bachelor,,yes,1,5.0,24.0,yes,yes,somewhat unsafe,yes,yes,too little,strongly agree,legal,,yes,10782.0,,can't be too careful,4.0,,,,16.0,,35.0,,3.0,poor,male,66.0
709,68.0,2018,retired,,3.0,high school,,,2,0.0,34.0,yes,no,somewhat safe,,,,,,,,,1.0,depends,3.0,,,,15.0,,53.0,,9.0,,female,52.0
737,68.0,2018,retired,,1.0,bachelor,,yes,2,1.0,,no,yes,very safe,,,about right,,not legal,,,63560.0,3.0,,,38.0,61.0,,16.0,,31.0,,,good,female,38.0
751,68.0,2018,retired,,1.0,high school,,yes,2,3.0,23.0,no,yes,somewhat safe,,,too little,,legal,,,45400.0,0.0,can trust,,39.0,67.0,,12.0,31.0,25.0,,,fair,female,40.0
901,68.0,2018,retired,,1.0,lt high school,,yes,2,3.0,28.0,no,yes,somewhat safe,,,too much,,not legal,,,17025.0,0.0,can't be too careful,,34.0,27.0,,11.0,20.0,,,,fair,female,55.0
930,68.0,2018,retired,,3.0,junior college,,yes,1,5.0,33.0,yes,no,very safe,yes,yes,about right,agree,,,yes,4086.0,,,2.0,,,,14.0,48.0,49.0,,9.0,good,male,44.0
1051,68.0,2018,retired,,4.0,lt high school,,yes,1,13.0,19.0,no,yes,somewhat safe,no,no,,strongly agree,,,no,6242.0,,,9.0,,,,10.0,34.0,42.0,,2.0,,male,37.0
1163,68.0,2018,retired,,1.0,high school,,,2,2.0,,no,yes,very safe,,,,,,,,,1.0,depends,2.0,61.0,83.0,,13.0,,38.0,,6.0,,female,46.0
1186,68.0,2018,retired,,1.0,graduate,22.0,yes,2,2.0,19.0,no,yes,very safe,,,too much,,legal,,,72640.0,0.0,can trust,,65.0,85.0,,16.0,61.0,43.0,,,good,female,64.0
1368,68.0,2018,retired,,1.0,bachelor,,yes,1,2.0,25.0,no,yes,very safe,yes,yes,,agree,legal,,yes,14755.0,,can trust,4.0,60.0,76.0,,16.0,61.0,53.0,,6.0,excellent,male,60.0
1388,68.0,2018,retired,,1.0,junior college,,yes,2,3.0,17.0,no,yes,somewhat unsafe,,,,,not legal,,,30645.0,0.0,depends,,45.0,58.0,,14.0,,66.0,9647.0,,good,female,51.0
1518,68.0,2018,retired,,3.0,junior college,,,2,10.0,28.0,yes,yes,very safe,,,,,legal,,,30645.0,1.0,can't be too careful,,,,,15.0,,33.0,,,,female,31.0
1520,68.0,2018,retired,,2.0,high school,,no,2,6.0,22.0,yes,yes,very safe,yes,yes,,agree,,,no,45400.0,,,5.0,,,,12.0,,36.0,,7.0,,female,39.0
1648,68.0,2018,retired,,3.0,high school,,no,2,1.0,21.0,no,yes,very safe,yes,no,too much,strongly agree,,,no,24970.0,,,1.0,,,,12.0,,44.0,,8.0,excellent,female,60.0
1705,68.0,2018,retired,,3.0,high school,,yes,1,5.0,,no,yes,somewhat unsafe,,,too much,,legal,,,12485.0,4.0,can't be too careful,,,,,12.0,,24.0,,,poor,male,24.0
1757,68.0,2018,retired,,1.0,high school,,yes,1,4.0,24.0,no,yes,somewhat safe,no,no,,agree,,,no,10782.0,,,3.0,43.0,43.0,,12.0,45.0,45.0,,5.0,,male,34.0
1773,68.0,2018,retired,,3.0,high school,,yes,2,8.0,21.0,no,yes,somewhat safe,yes,yes,about right,agree,not legal,,no,9647.0,,can't be too careful,6.0,,,,12.0,31.0,28.0,,5.0,fair,female,32.0
2021,68.0,2018,retired,,5.0,junior college,,yes,1,1.0,,no,yes,very safe,,,,,not legal,,,14755.0,0.0,can't be too careful,3.0,,,,14.0,45.0,,,4.0,,male,50.0
2116,68.0,2018,retired,,3.0,high school,,no,1,2.0,47.0,no,yes,very safe,,,,,legal,,,6242.0,13.0,can't be too careful,4.0,,,,12.0,43.0,26.0,,4.0,,male,35.0
2232,68.0,2018,retired,,5.0,junior college,,yes,2,3.0,,yes,yes,very safe,,,,,not legal,,,24970.0,2.0,can't be too careful,,64.0,71.0,,14.0,24.0,,,,,female,64.0
2325,68.0,2018,retired,,2.0,high school,,yes,2,5.0,20.0,no,yes,very safe,yes,yes,,strongly agree,,,no,,,,5.0,,,,12.0,22.0,29.0,2951.0,3.0,,female,35.0
2342,68.0,2018,retired,,3.0,high school,,yes,2,4.0,19.0,no,yes,very safe,yes,no,,agree,,,no,4086.0,,,5.0,,,,14.0,32.0,27.0,,6.0,,female,49.0
1847,68.0,2018,keeping house,,2.0,high school,,,1,14.0,22.0,yes,yes,somewhat safe,,,,,not legal,,,20430.0,0.0,depends,,,,,15.0,,40.0,20430.0,,,male,62.0
2301,68.0,2018,keeping house,,1.0,lt high school,,yes,1,8.0,20.0,no,yes,very safe,,,,,legal,,,5107.0,0.0,can't be too careful,,38.0,27.0,,10.0,,46.0,,,,male,38.0
899,68.0,2018,other,,1.0,high school,,yes,1,,28.0,no,yes,somewhat safe,,,,,legal,,,,1.0,can't be too careful,6.0,50.0,32.0,,12.0,42.0,,,4.0,,male,38.0
1282,69.0,2018,working fulltime,89.0,1.0,junior college,50.0,,1,5.0,19.0,yes,yes,somewhat safe,,,,,not legal,2.0,,54480.0,1.0,can't be too careful,2.0,74.0,84.0,,16.0,,45.0,45400.0,6.0,,male,60.0
1469,69.0,2018,working fulltime,50.0,1.0,high school,,no,2,1.0,21.0,yes,yes,somewhat safe,,,,,,2.0,,119879.0,0.0,can't be too careful,,49.0,46.0,,13.0,37.0,62.0,45400.0,,,female,33.0
134,69.0,2018,working fulltime,40.0,1.0,high school,24.0,yes,1,2.0,22.0,yes,yes,very safe,,,too little,,not legal,3.0,,119879.0,1.0,depends,,51.0,63.0,,15.0,47.0,57.0,72640.0,,fair,male,72.0
1733,69.0,2018,working fulltime,40.0,1.0,high school,,yes,1,0.0,,no,yes,very safe,,,,,not legal,5.0,,30645.0,2.0,can't be too careful,3.0,61.0,80.0,,12.0,31.0,45.0,17025.0,6.0,,male,70.0
1751,69.0,2018,working fulltime,37.0,3.0,high school,,yes,2,4.0,17.0,no,yes,very safe,no,no,,agree,,4.0,no,12485.0,,,1.0,,,,12.0,,49.0,6242.0,6.0,,female,25.0
198,69.0,2018,working fulltime,35.0,1.0,high school,,yes,1,15.0,21.0,yes,no,somewhat safe,yes,no,,agree,,3.0,no,45400.0,,,3.0,26.0,22.0,,12.0,25.0,45.0,10782.0,6.0,,male,37.0
125,69.0,2018,working parttime,30.0,5.0,bachelor,,yes,1,2.0,,yes,yes,somewhat safe,yes,no,too little,agree,,5.0,yes,14755.0,,,4.0,,,,16.0,,40.0,14755.0,6.0,excellent,male,49.0
398,69.0,2018,working parttime,30.0,1.0,graduate,,no,1,2.0,28.0,yes,yes,very safe,yes,yes,about right,strongly agree,legal,1.0,yes,54480.0,,can trust,1.0,56.0,88.0,,19.0,31.0,26.0,54480.0,9.0,good,male,63.0
1295,69.0,2018,working fulltime,25.0,2.0,lt high school,,no,2,2.0,19.0,no,yes,somewhat safe,,,,,not legal,5.0,,5107.0,1.0,,3.0,,,,11.0,,38.0,5107.0,2.0,,female,25.0
1085,69.0,2018,working parttime,25.0,3.0,high school,,yes,2,3.0,23.0,yes,yes,somewhat safe,,,about right,,not legal,4.0,,17025.0,0.0,can't be too careful,,,,,9.0,27.0,42.0,6242.0,,good,female,48.0
1961,69.0,2018,working parttime,22.0,3.0,high school,,yes,2,4.0,21.0,no,yes,somewhat unsafe,,,about right,,not legal,4.0,,14755.0,0.0,can't be too careful,,,,,14.0,,33.0,7377.0,,excellent,female,26.0
305,69.0,2018,working parttime,6.0,1.0,high school,24.0,,1,0.0,24.0,no,yes,very safe,,,,,legal,5.0,,30645.0,0.0,can trust,,21.0,32.0,,14.0,28.0,44.0,2043.0,,,male,31.0
97,69.0,2018,retired,,1.0,high school,,,2,4.0,17.0,no,yes,somewhat safe,,,too much,,legal,,,45400.0,1.0,can't be too careful,,45.0,58.0,,13.0,25.0,48.0,,,fair,female,42.0
